STATION,NAME,DATE,Avg_Wind_Speed,Precipitation,Snowfall,TMAX,TMIN,Fog,Heavy_fog,Thunder,Ice_pellets,Hail,Glaze,Dust,Smoke,Blowing,High_winds,Mist,Drizzle,Freezing_dizzile, Rain,Freezing,Snow,Ice Fog,Rain
USW00094746,"WORCESTER, MA US",8/18/1975,,0,0,76,58,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/19/1975,,0,0,71,53,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/20/1975,,0,0,72,50,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/21/1975,,0.02,0,74,53,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/22/1975,,0,0,82,53,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/23/1975,,0,0,72,52,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/24/1975,,0.22,0,63,54,1,1,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/25/1975,,0,0,71,58,1,1,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/26/1975,,0.01,0,70,61,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/27/1975,,0,0,79,60,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/28/1975,,0,0,77,58,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",8/29/1975,,0.13,0,75,54,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/30/1975,,1.6,0,63,50,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",8/31/1975,,0,0,64,46,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/1/1975,,0,0,66,45,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/2/1975,,0,0,69,53,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/3/1975,,0,0,67,51,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/4/1975,,0,0,71,50,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/5/1975,,0,0,73,54,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/6/1975,,0.22,0,70,55,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/7/1975,,0,0,70,52,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/8/1975,,0,0,72,55,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/9/1975,,0.16,0,65,43,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/10/1975,,0,0,64,39,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/11/1975,,0,0,72,45,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/12/1975,,0.75,0,69,52,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/13/1975,,0,0,62,43,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/14/1975,,0,0,57,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/15/1975,,0,0,60,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/16/1975,,0,0,61,46,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/17/1975,,0,0,64,50,1,1,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/18/1975,,0,0,61,48,1,1,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/19/1975,,0.13,0,64,54,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/20/1975,,0.03,0,69,61,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/21/1975,,0.05,0,73,56,1,1,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/22/1975,,0,0,66,50,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/23/1975,,1.35,0,57,52,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/24/1975,,1.49,0,55,49,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/25/1975,,0.93,0,51,50,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/26/1975,,1.24,0,63,48,1,1,1,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/27/1975,,0.86,0,70,53,1,1,1,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",9/28/1975,,0,0,63,47,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/29/1975,,0,0,71,46,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",9/30/1975,,0,0,69,49,1,1,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/1/1975,,0,0,72,52,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/2/1975,,0.01,0,57,39,,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/3/1975,,0,0,56,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/4/1975,,0,0,66,41,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/5/1975,,0,0,63,41,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/6/1975,,0,0,71,50,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/7/1975,,0,0,60,42,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/8/1975,,0,0,65,40,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/9/1975,,0,0,56,40,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/10/1975,,0,0,58,40,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/11/1975,,2.06,0,54,46,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/12/1975,,0.93,0,53,47,1,1,1,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/13/1975,,0.22,0,61,44,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/14/1975,,0,0,67,49,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/15/1975,,0,0,77,54,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/16/1975,,0,0,65,40,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/17/1975,,0.34,0,55,40,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/18/1975,,1.62,0,49,41,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/19/1975,,0.21,0,46,39,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/20/1975,,0.35,0,46,43,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/21/1975,,0,0,62,41,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/22/1975,,0,0,70,50,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/23/1975,,0,0,67,49,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/24/1975,,0,0,70,46,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/25/1975,,0.25,0,63,52,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/26/1975,,0,0,61,43,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/27/1975,,0,0,58,39,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/28/1975,,0,0,64,39,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",10/29/1975,,0.01,0,66,48,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",10/30/1975,,0.06,0,50,30,,,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",10/31/1975,,0,0,43,24,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/1/1975,,0,0,54,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/2/1975,,0,0,63,45,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/3/1975,,0,0,65,50,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/4/1975,,0.03,0,67,51,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/5/1975,,0,0,62,42,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/6/1975,,0,0,59,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/7/1975,,0,0,68,40,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/8/1975,,0.29,0,68,58,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/9/1975,,0,0,70,54,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/10/1975,,0.53,0,63,50,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/11/1975,,0,0,56,41,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/12/1975,,1.51,0,56,39,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/13/1975,,1.32,0,48,43,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/14/1975,,0.06,0,47,30,1,1,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",11/15/1975,,0,0,41,27,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/16/1975,,0,0,43,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/17/1975,,0,0,54,31,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/18/1975,,0,0,58,41,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/19/1975,,0,0,56,37,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/20/1975,,0,0,62,44,1,1,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/21/1975,,0.88,0,58,42,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",11/22/1975,,0,0,43,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/23/1975,,0,0,42,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/24/1975,,0.05,1.3,33,29,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/25/1975,,0,0,36,28,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/26/1975,,0.01,0.1,39,28,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",11/27/1975,,0.6,0.1,51,33,1,1,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",11/28/1975,,0,0,41,31,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/29/1975,,0,0,40,26,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",11/30/1975,,0,0,54,32,,,,,,1,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/1/1975,,0.29,0,59,25,1,,,1,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/2/1975,,0,0,36,21,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/3/1975,,0,0,32,21,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/4/1975,,0,0,31,17,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/5/1975,,0,0,41,15,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/6/1975,,0.02,0,59,35,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/7/1975,,0,0,35,20,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/8/1975,,0,0,26,17,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/9/1975,,0.62,0.2,42,22,1,1,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/10/1975,,0.19,0,44,35,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/11/1975,,0,0,40,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/12/1975,,0,0,34,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/13/1975,,0,0,31,28,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/14/1975,,0.03,0,49,31,1,1,,,,1,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/15/1975,,0,0,61,43,,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/16/1975,,0,0,48,19,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",12/17/1975,,0,0,33,15,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/18/1975,,0.05,0.2,33,10,,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/19/1975,,0,0,19,3,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/20/1975,,0.18,2,13,2,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/21/1975,,0.31,3.3,21,11,,,,,,,,,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/22/1975,,0.88,9.1,30,19,1,,,,,1,,,1,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/23/1975,,0,0,24,6,,,,,,1,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/24/1975,,0,0,11,-3,,,,,,1,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/25/1975,,0.01,0.5,17,1,,,,,,1,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",12/26/1975,,1.52,1.5,48,17,1,1,,1,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/27/1975,,0,0,42,27,1,,,,,1,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/28/1975,,0,0,30,19,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/29/1975,,0,0,30,17,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",12/30/1975,,0.48,1.3,37,18,1,,,1,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",12/31/1975,,0.03,0,40,29,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/1/1976,,0,0,32,15,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/2/1976,,0,0,27,10,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/3/1976,,0.44,2.2,36,23,1,,,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/4/1976,,0,0,30,11,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/5/1976,,0,0,17,3,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/6/1976,,0,0,23,2,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/7/1976,,0.42,0,38,20,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/8/1976,,0.23,0.5,35,7,1,,,1,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/9/1976,,0,0,17,3,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/10/1976,,0,0,18,5,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/11/1976,,0.33,3.5,11,1,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/12/1976,,0.42,4.5,20,7,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/13/1976,,0.39,0,43,7,1,1,,,,1,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/14/1976,,0.64,0,49,24,1,1,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/15/1976,,0.02,0.3,24,12,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/16/1976,,0.45,4.5,32,12,1,1,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/17/1976,,0,0,29,2,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/18/1976,,0,0,11,-3,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/19/1976,,0,0,20,-3,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/20/1976,,0.13,1.3,25,11,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/21/1976,,0.19,2.1,33,14,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/22/1976,,0.2,2.1,26,-10,,,,,,,,,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/23/1976,,0.01,0.1,7,-13,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/24/1976,,0.05,0.5,14,1,1,,,,,,,1,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/25/1976,,0,0,27,14,1,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",1/26/1976,,0.22,0,47,24,1,1,,,,1,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/27/1976,,1.35,0,53,41,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",1/28/1976,,0.54,0,47,22,1,1,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",1/29/1976,,0,0,35,22,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/30/1976,,0,0,28,16,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",1/31/1976,,0,0,26,10,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/1/1976,,0.26,0.1,40,23,1,1,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/2/1976,,0.81,0.6,40,3,1,1,,,,,,,1,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/3/1976,,0,0,24,6,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/4/1976,,0,0,37,17,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/5/1976,,0.05,0.7,22,11,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/6/1976,,0.09,1.1,19,6,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/7/1976,,0,0,19,4,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/8/1976,,0.02,0.2,30,13,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/9/1976,,0,0,35,16,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/10/1976,,0,0,42,18,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/11/1976,,0,0,45,29,,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/12/1976,,0,0,33,21,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/13/1976,,0,0,48,32,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/14/1976,,0,0,36,18,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/15/1976,,0.14,0,43,16,1,,,1,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/16/1976,,0.01,0.1,46,34,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/17/1976,,0.31,1.2,38,32,1,1,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/18/1976,,0.41,0.7,33,28,1,1,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/19/1976,,0.05,0,48,31,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",2/20/1976,,0,0,38,24,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/21/1976,,0,0,48,23,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/22/1976,,0.42,0,54,29,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",2/23/1976,,0,0,29,14,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",2/24/1976,,0,0,43,14,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/25/1976,,0,0,64,37,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/26/1976,,0,0,62,42,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/27/1976,,0,0,56,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/28/1976,,0,0,59,24,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",2/29/1976,,0,0,56,21,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/1/1976,,0,0,52,33,,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/2/1976,,0.08,0.6,33,17,1,,,,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/3/1976,,0.2,1,21,16,1,1,,1,,1,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/4/1976,,0.02,0,40,21,1,1,,,,1,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/5/1976,,0,0,65,39,1,1,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/6/1976,,0,0,50,26,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/7/1976,,0,0,40,20,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/8/1976,,0,0,31,16,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/9/1976,,0.07,0.8,27,11,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/10/1976,,0.02,0.2,31,21,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/11/1976,,0.14,1.4,38,21,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/12/1976,,0.08,0.8,34,11,,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/13/1976,,0.48,0.7,52,29,1,1,1,,,,,1,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/14/1976,,0,0,43,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/15/1976,,0,0,41,26,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/16/1976,,1.02,10,31,16,1,,,,,,,,,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/17/1976,,0.03,0.3,24,12,,,,,,,,,1,,,,,,,1,,
USW00094746,"WORCESTER, MA US",3/18/1976,,0,0,27,6,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/19/1976,,0.06,0.6,56,23,1,1,,,1,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",3/20/1976,,0,0,66,47,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/21/1976,,0.2,0,60,39,1,,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/22/1976,,0,0,39,19,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/23/1976,,0,0,45,17,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/24/1976,,0,0,60,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/25/1976,,0,0,60,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/26/1976,,0,0,60,38,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/27/1976,,0.14,0,61,36,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/28/1976,,0.2,0,53,35,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",3/29/1976,,0,0,57,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/30/1976,,0,0,49,33,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",3/31/1976,,0,0,46,33,1,1,,,,,,1,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/1/1976,,1.24,0,52,36,1,1,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/2/1976,,0,0,54,34,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/3/1976,,0,0,52,34,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/4/1976,,0,0,50,30,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/5/1976,,0,0,54,28,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/6/1976,,0,0,56,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/7/1976,,0,0,53,35,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/8/1976,,0,0,47,32,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/9/1976,,0,0,45,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/10/1976,,0,0,55,29,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/11/1976,,0.02,0,54,20,1,,,,,,,,,,,,,1,,1,,
USW00094746,"WORCESTER, MA US",4/12/1976,,0,0,37,15,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/13/1976,,0,0,55,25,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/14/1976,,0,0,67,40,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/15/1976,,0,0,73,47,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/16/1976,,0.01,0,76,58,,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/17/1976,,0,0,87,59,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/18/1976,,0,0,88,62,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/19/1976,,0,0,91,63,,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/20/1976,,0,0,80,59,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/21/1976,,0,0,68,44,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/22/1976,,0.18,0,60,42,1,1,1,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/23/1976,,0,0,66,41,1,,,,,,,1,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/24/1976,,0,0,58,36,,,,,,,,,,,,,,,,,,
USW00094746,"WORCESTER, MA US",4/25/1976,,0.57,0,47,36,1,,,,,,,,,,,,,1,,,,
USW00094746,"WORCESTER, MA US",4/26/1976,,0.28,0,40,36,1,,,,,,,,,,,,,1,,,,
